comment,user_id,campaign_id,timestamp,posted_date,emoji_used,hashtag_count,base_comment_score,emoji_score,engagement_score
ut aut debitis,50,52,13-04-2023 08:04,April 14,no,3,1,0,4
vitae ea illum,54,52,13-04-2023 08:04,April 14,yes,1,1,2,4
qui nisi consequuntur,55,52,13-04-2023 08:04,April 14,no,2,1,0,3
mollitia itaque provident,57,52,13-04-2023 08:04,April 14,no,4,1,0,5
et tempora qui,61,52,13-04-2023 08:04,April 14,yes,2,1,2,5
facilis necessitatibus et,63,52,13-04-2023 08:04,April 14,yes,1,1,2,4
saepe nihil vel,66,52,13-04-2023 08:04,April 14,no,2,1,0,3
iste eos qui,69,52,13-04-2023 08:04,April 14,yes,0,1,2,3
magnam consectetur esse,70,52,13-04-2023 08:04,April 14,no,5,1,0,6
qui modi accusamus,71,52,13-04-2023 08:04,April 14,no,6,1,0,7
enim beatae et,72,52,13-04-2023 08:04,April 14,yes,2,1,2,5
cumque quia iusto,73,52,13-04-2023 08:04,April 14,yes,1,1,2,4
qui qui dolor,75,52,13-04-2023 08:04,April 14,no,3,1,0,4
nam totam cumque,76,52,13-04-2023 08:04,April 14,yes,1,1,2,4
voluptatem aspernatur sit,79,52,13-04-2023 08:04,April 14,no,2,1,0,3
nulla officia architecto,82,52,13-04-2023 08:04,April 14,no,4,1,0,5
autem quae quis,91,52,13-04-2023 08:04,April 14,yes,2,1,2,5
odio consequatur hic,94,52,13-04-2023 08:04,April 14,yes,1,1,2,4
magnam voluptatibus non,5,53,13-04-2023 08:04,April 14,no,2,1,0,3
numquam laborum cupiditate,8,53,13-04-2023 08:04,April 14,yes,0,1,2,3
et eum rerum,14,53,13-04-2023 08:04,April 14,no,5,1,0,6
numquam consequatur non,15,53,13-04-2023 08:04,April 14,no,6,1,0,7
ut quod perspiciatis,17,53,13-04-2023 08:04,April 14,yes,2,1,2,5
voluptatibus corporis eligendi,19,53,13-04-2023 08:04,April 14,yes,1,1,2,4
assumenda et accusamus,21,53,13-04-2023 08:04,April 14,no,3,1,0,4
magni impedit doloremque,24,53,13-04-2023 08:04,April 14,yes,1,1,2,4
unde id voluptates,26,53,13-04-2023 08:04,April 14,no,2,1,0,3
reprehenderit vitae autem,35,53,13-04-2023 08:04,April 14,no,4,1,0,5
natus veniam impedit,36,53,13-04-2023 08:04,April 14,yes,2,1,2,5
possimus autem quis,37,53,13-04-2023 08:04,April 14,yes,1,1,2,4
vero fugit dolor,39,53,13-04-2023 08:04,April 14,no,2,1,0,3
nisi laudantium numquam,41,53,13-04-2023 08:04,April 14,yes,0,1,2,3
suscipit laborum tempora,52,53,13-04-2023 08:04,April 14,no,5,1,0,6
quia totam consectetur,54,53,13-04-2023 08:04,April 14,no,6,1,0,7
sed aut soluta,57,53,13-04-2023 08:04,April 14,yes,2,1,2,5
dolore repudiandae ad,60,53,13-04-2023 08:04,April 14,yes,1,1,2,4
et illo harum,62,53,13-04-2023 08:04,April 14,no,3,1,0,4
non vitae et,65,53,13-04-2023 08:04,April 14,yes,1,1,2,4
ut dignissimos doloribus,66,53,13-04-2023 08:04,April 14,no,2,1,0,3
rerum voluptas magnam,69,53,13-04-2023 08:04,April 14,no,4,1,0,5
voluptatem iste fugiat,71,53,13-04-2023 08:04,April 14,yes,2,1,2,5
ut quisquam non,75,53,13-04-2023 08:04,April 14,yes,1,1,2,4
animi repudiandae magni,76,53,13-04-2023 08:04,April 14,no,2,1,0,3
dolorum cumque esse,82,53,13-04-2023 08:04,April 14,yes,0,1,2,3
neque ut quidem,84,53,13-04-2023 08:04,April 14,no,5,1,0,6
non excepturi dolorem,85,53,13-04-2023 08:04,April 14,no,6,1,0,7
rem vel asperiores,91,53,13-04-2023 08:04,April 14,yes,2,1,2,5
non deserunt excepturi,93,53,13-04-2023 08:04,April 14,yes,1,1,2,4
nisi doloremque fuga,94,53,13-04-2023 08:04,April 14,no,3,1,0,4
et porro hic,95,53,13-04-2023 08:04,April 14,yes,1,1,2,4
ut voluptatem voluptatum,100,53,13-04-2023 08:04,April 14,no,2,1,0,3
vel occaecati quaerat,4,54,13-04-2023 08:04,April 14,no,4,1,0,5
enim ipsum quia,5,54,13-04-2023 08:04,April 14,yes,2,1,2,5
minima autem quam,8,54,13-04-2023 08:04,April 14,yes,1,1,2,4
voluptatem placeat facere,9,54,13-04-2023 08:04,April 14,no,2,1,0,3
mollitia dolores tempora,14,54,13-04-2023 08:04,April 14,yes,0,1,2,3
quas consequatur labore,15,54,13-04-2023 08:04,April 14,no,5,1,0,6
voluptatem quisquam sapiente,20,54,13-04-2023 08:04,April 14,no,6,1,0,7
qui aut velit,21,54,13-04-2023 08:04,April 14,yes,2,1,2,5
deleniti laborum rerum,24,54,13-04-2023 08:04,April 14,yes,1,1,2,4
non pariatur voluptatibus,26,54,13-04-2023 08:04,April 14,no,3,1,0,4
reiciendis optio ut,27,54,13-04-2023 08:04,April 14,yes,1,1,2,4
perspiciatis ducimus ex,32,54,13-04-2023 08:04,April 14,no,2,1,0,3
dolorem nisi perferendis,33,54,13-04-2023 08:04,April 14,no,4,1,0,5
velit libero atque,35,54,13-04-2023 08:04,April 14,yes,2,1,2,5
sint ut quas,36,54,13-04-2023 08:04,April 14,yes,1,1,2,4
perspiciatis et id,40,54,13-04-2023 08:04,April 14,no,2,1,0,3
ratione voluptatem nisi,41,54,13-04-2023 08:04,April 14,yes,0,1,2,3
numquam laboriosam labore,42,54,13-04-2023 08:04,April 14,no,5,1,0,6
ut quidem doloribus,43,54,13-04-2023 08:04,April 14,no,6,1,0,7
odio voluptatem quidem,54,54,13-04-2023 08:04,April 14,yes,2,1,2,5
et autem rerum,57,54,13-04-2023 08:04,April 14,yes,1,1,2,4
fuga impedit est,61,54,13-04-2023 08:04,April 14,no,3,1,0,4
et maiores molestiae,66,54,13-04-2023 08:04,April 14,yes,1,1,2,4
accusantium impedit non,71,54,13-04-2023 08:04,April 14,no,2,1,0,3
odit consequuntur a,75,54,13-04-2023 08:04,April 14,no,4,1,0,5
nobis non corrupti,76,54,13-04-2023 08:04,April 14,yes,2,1,2,5
sunt assumenda temporibus,91,54,13-04-2023 08:04,April 14,yes,1,1,2,4
dolores esse ipsam,93,54,13-04-2023 08:04,April 14,no,2,1,0,3
animi beatae dolor,94,54,13-04-2023 08:04,April 14,yes,0,1,2,3
qui omnis cumque,96,54,13-04-2023 08:04,April 14,no,5,1,0,6
qui inventore sint,99,54,13-04-2023 08:04,April 14,no,6,1,0,7
ut sequi omnis,100,54,13-04-2023 08:04,April 14,yes,2,1,2,5
beatae voluptatibus ipsa,2,55,13-04-2023 08:04,April 14,yes,1,1,2,4
in error explicabo,5,55,13-04-2023 08:04,April 14,no,3,1,0,4
facilis optio in,12,55,13-04-2023 08:04,April 14,yes,1,1,2,4
officia quam voluptatem,13,55,13-04-2023 08:04,April 14,no,2,1,0,3
nihil fuga ut,14,55,13-04-2023 08:04,April 14,no,4,1,0,5
id error nostrum,16,55,13-04-2023 08:04,April 14,yes,2,1,2,5
sit optio non,17,55,13-04-2023 08:04,April 14,yes,1,1,2,4
et officiis dicta,21,55,13-04-2023 08:04,April 14,no,2,1,0,3
et veritatis non,24,55,13-04-2023 08:04,April 14,yes,0,1,2,3
quibusdam nemo labore,30,55,13-04-2023 08:04,April 14,no,5,1,0,6
dolores qui doloribus,32,55,13-04-2023 08:04,April 14,no,6,1,0,7
incidunt nobis sed,35,55,13-04-2023 08:04,April 14,yes,2,1,2,5
suscipit vitae optio,36,55,13-04-2023 08:04,April 14,yes,1,1,2,4
ea vel ullam,39,55,13-04-2023 08:04,April 14,no,3,1,0,4
sequi fuga qui,40,55,13-04-2023 08:04,April 14,yes,1,1,2,4
dolorem eum numquam,41,55,13-04-2023 08:04,April 14,no,2,1,0,3
in accusantium eaque,43,55,13-04-2023 08:04,April 14,no,4,1,0,5
nisi eveniet quia,50,55,13-04-2023 08:04,April 14,yes,2,1,2,5
et doloribus vel,54,55,13-04-2023 08:04,April 14,yes,1,1,2,4
aspernatur reprehenderit optio,55,55,13-04-2023 08:04,April 14,no,2,1,0,3
dicta neque voluptas,57,55,13-04-2023 08:04,April 14,yes,0,1,2,3
assumenda commodi nobis,66,55,13-04-2023 08:04,April 14,no,5,1,0,6
ducimus officia sint,70,55,13-04-2023 08:04,April 14,no,6,1,0,7
beatae quia laboriosam,71,55,13-04-2023 08:04,April 14,yes,2,1,2,5
dolorum sunt aut,75,55,13-04-2023 08:04,April 14,yes,1,1,2,4
consectetur sint maiores,76,55,13-04-2023 08:04,April 14,no,3,1,0,4
sint et recusandae,91,55,13-04-2023 08:04,April 14,yes,1,1,2,4
pariatur deleniti quia,5,56,13-04-2023 08:04,April 14,no,2,1,0,3
ex qui velit,8,56,13-04-2023 08:04,April 14,no,4,1,0,5
molestiae et cum,14,56,13-04-2023 08:04,April 14,yes,2,1,2,5
odit velit est,15,56,13-04-2023 08:04,April 14,yes,1,1,2,4
voluptas vel doloribus,18,56,13-04-2023 08:04,April 14,no,2,1,0,3
sit sit iusto,21,56,13-04-2023 08:04,April 14,yes,0,1,2,3
voluptate saepe eos,22,56,13-04-2023 08:04,April 14,no,5,1,0,6
qui repellat et,24,56,13-04-2023 08:04,April 14,no,6,1,0,7
occaecati qui vero,35,56,13-04-2023 08:04,April 14,yes,2,1,2,5
cum assumenda adipisci,36,56,13-04-2023 08:04,April 14,yes,1,1,2,4
id voluptatibus quisquam,39,56,13-04-2023 08:04,April 14,no,3,1,0,4
iure et explicabo,40,56,13-04-2023 08:04,April 14,yes,1,1,2,4
quod ea voluptas,41,56,13-04-2023 08:04,April 14,no,2,1,0,3
mollitia velit quia,42,56,13-04-2023 08:04,April 14,no,4,1,0,5
in itaque ut,47,56,13-04-2023 08:04,April 14,yes,2,1,2,5
dolores alias natus,54,56,13-04-2023 08:04,April 14,yes,1,1,2,4
dolor est aut,56,56,13-04-2023 08:04,April 14,no,2,1,0,3
pariatur esse voluptatem,57,56,13-04-2023 08:04,April 14,yes,0,1,2,3
voluptas et dolorem,63,56,13-04-2023 08:04,April 14,no,5,1,0,6
eveniet quod aut,65,56,13-04-2023 08:04,April 14,no,6,1,0,7
reprehenderit sunt impedit,66,56,13-04-2023 08:04,April 14,yes,2,1,2,5
ut repellat sed,70,56,13-04-2023 08:04,April 14,yes,1,1,2,4
labore eius nemo,71,56,13-04-2023 08:04,April 14,no,3,1,0,4
commodi vel animi,72,56,13-04-2023 08:04,April 14,yes,1,1,2,4
iusto est labore,75,56,13-04-2023 08:04,April 14,no,2,1,0,3
adipisci officia similique,76,56,13-04-2023 08:04,April 14,no,4,1,0,5
et cumque placeat,91,56,13-04-2023 08:04,April 14,yes,2,1,2,5
omnis esse quia,94,56,13-04-2023 08:04,April 14,yes,1,1,2,4
harum et recusandae,95,56,13-04-2023 08:04,April 14,no,2,1,0,3
inventore rerum magnam,97,56,13-04-2023 08:04,April 14,yes,0,1,2,3
voluptates facere voluptatem,98,56,13-04-2023 08:04,April 14,no,5,1,0,6
officiis aliquam asperiores,5,57,13-04-2023 08:04,April 14,no,6,1,0,7
esse magnam suscipit,14,57,13-04-2023 08:04,April 14,yes,2,1,2,5
voluptatem ut omnis,19,57,13-04-2023 08:04,April 14,yes,1,1,2,4
optio quia est,20,57,13-04-2023 08:04,April 14,no,3,1,0,4
laudantium quas neque,21,57,13-04-2023 08:04,April 14,yes,1,1,2,4
magnam doloribus laudantium,22,57,13-04-2023 08:04,April 14,no,2,1,0,3
minus sed numquam,24,57,13-04-2023 08:04,April 14,no,4,1,0,5
excepturi quia delectus,30,57,13-04-2023 08:04,April 14,yes,2,1,2,5
est velit voluptatum,31,57,13-04-2023 08:04,April 14,yes,1,1,2,4
quibusdam quidem veritatis,35,57,13-04-2023 08:04,April 14,no,2,1,0,3
qui ipsum officiis,36,57,13-04-2023 08:04,April 14,yes,0,1,2,3
ducimus suscipit quia,41,57,13-04-2023 08:04,April 14,no,5,1,0,6
rerum cupiditate aut,42,57,13-04-2023 08:04,April 14,no,6,1,0,7
id repellendus perferendis,43,57,13-04-2023 08:04,April 14,yes,2,1,2,5
rerum voluptas molestiae,54,57,13-04-2023 08:04,April 14,yes,1,1,2,4
ex sit voluptates,55,57,13-04-2023 08:04,April 14,no,3,1,0,4
dicta accusamus recusandae,56,57,13-04-2023 08:04,April 14,yes,1,1,2,4
vero nesciunt quia,57,57,13-04-2023 08:04,April 14,no,2,1,0,3
ea est sunt,62,57,13-04-2023 08:04,April 14,no,4,1,0,5
sapiente ad aperiam,66,57,13-04-2023 08:04,April 14,yes,2,1,2,5
beatae voluptatem aut,70,57,13-04-2023 08:04,April 14,yes,1,1,2,4
nisi omnis itaque,71,57,13-04-2023 08:04,April 14,no,2,1,0,3
excepturi consequatur temporibus,75,57,13-04-2023 08:04,April 14,yes,0,1,2,3
quasi beatae aperiam,76,57,13-04-2023 08:04,April 14,no,5,1,0,6
saepe et est,91,57,13-04-2023 08:04,April 14,no,6,1,0,7
voluptatem pariatur dolor,3,58,13-04-2023 08:04,April 14,yes,2,1,2,5
consequatur facere sint,5,58,13-04-2023 08:04,April 14,yes,1,1,2,4
veritatis distinctio voluptatem,6,58,13-04-2023 08:04,April 14,no,3,1,0,4
odio doloremque necessitatibus,8,58,13-04-2023 08:04,April 14,yes,1,1,2,4
aut nulla aut,9,58,13-04-2023 08:04,April 14,no,2,1,0,3
illum quis dolores,10,58,13-04-2023 08:04,April 14,no,4,1,0,5
quaerat ea hic,11,58,13-04-2023 08:04,April 14,yes,2,1,2,5
sint qui distinctio,14,58,13-04-2023 08:04,April 14,yes,1,1,2,4
adipisci reiciendis similique,19,58,13-04-2023 08:04,April 14,no,2,1,0,3
enim nostrum omnis,21,58,13-04-2023 08:04,April 14,yes,0,1,2,3
unde vel occaecati,24,58,13-04-2023 08:04,April 14,no,5,1,0,6
numquam culpa distinctio,26,58,13-04-2023 08:04,April 14,no,6,1,0,7
nihil ipsam quisquam,32,58,13-04-2023 08:04,April 14,yes,2,1,2,5
soluta repellendus ipsam,35,58,13-04-2023 08:04,April 14,yes,1,1,2,4
consectetur quibusdam ea,36,58,13-04-2023 08:04,April 14,no,3,1,0,4
aut dolor corporis,37,58,13-04-2023 08:04,April 14,yes,1,1,2,4
accusamus cumque explicabo,39,58,13-04-2023 08:04,April 14,no,2,1,0,3
molestiae est magni,41,58,13-04-2023 08:04,April 14,no,4,1,0,5
dolorem voluptatem voluptas,48,58,13-04-2023 08:04,April 14,yes,2,1,2,5
sapiente odio aut,54,58,13-04-2023 08:04,April 14,yes,1,1,2,4
impedit laudantium quas,57,58,13-04-2023 08:04,April 14,no,2,1,0,3
ea ea dolor,60,58,13-04-2023 08:04,April 14,yes,0,1,2,3
reprehenderit natus est,62,58,13-04-2023 08:04,April 14,no,5,1,0,6
laborum libero possimus,66,58,13-04-2023 08:04,April 14,no,6,1,0,7
fugit sed rerum,71,58,13-04-2023 08:04,April 14,yes,2,1,2,5
ea sapiente maiores,75,58,13-04-2023 08:04,April 14,yes,1,1,2,4
perspiciatis non molestias,76,58,13-04-2023 08:04,April 14,no,3,1,0,4
quas cupiditate illum,91,58,13-04-2023 08:04,April 14,yes,1,1,2,4
rerum necessitatibus quia,93,58,13-04-2023 08:04,April 14,no,2,1,0,3
fugiat neque autem,95,58,13-04-2023 08:04,April 14,no,4,1,0,5
quibusdam non officiis,99,58,13-04-2023 08:04,April 14,yes,2,1,2,5
excepturi nemo non,5,59,13-04-2023 08:04,April 14,yes,1,1,2,4
harum deserunt ipsam,9,59,13-04-2023 08:04,April 14,no,2,1,0,3
et quas labore,14,59,13-04-2023 08:04,April 14,yes,0,1,2,3
et aut in,21,59,13-04-2023 08:04,April 14,no,5,1,0,6
natus sapiente occaecati,24,59,13-04-2023 08:04,April 14,no,6,1,0,7
et nemo consequatur,27,59,13-04-2023 08:04,April 14,yes,2,1,2,5
est et dolorem,32,59,13-04-2023 08:04,April 14,yes,1,1,2,4
facere voluptatem sed,36,59,13-04-2023 08:04,April 14,no,3,1,0,4
quas ab mollitia,38,59,13-04-2023 08:04,April 14,yes,1,1,2,4
id quidem voluptatem,40,59,13-04-2023 08:04,April 14,no,2,1,0,3
ducimus repudiandae ut,41,59,13-04-2023 08:04,April 14,no,4,1,0,5
eveniet vel asperiores,43,59,13-04-2023 08:04,April 14,yes,2,1,2,5
ut unde et,48,59,13-04-2023 08:04,April 14,yes,1,1,2,4
officiis non atque,54,59,13-04-2023 08:04,April 14,no,2,1,0,3
rerum consequuntur eos,55,59,13-04-2023 08:04,April 14,yes,0,1,2,3
rerum cum perferendis,57,59,13-04-2023 08:04,April 14,no,5,1,0,6
ratione at vel,60,59,13-04-2023 08:04,April 14,no,6,1,0,7
enim est iste,65,59,13-04-2023 08:04,April 14,yes,2,1,2,5
ea et quis,66,59,13-04-2023 08:04,April 14,yes,1,1,2,4
tempora earum iusto,69,59,13-04-2023 08:04,April 14,no,3,1,0,4
sed et veritatis,71,59,13-04-2023 08:04,April 14,yes,1,1,2,4
fugiat ut ut,75,59,13-04-2023 08:04,April 14,no,2,1,0,3
quo dolores id,76,59,13-04-2023 08:04,April 14,no,4,1,0,5
ullam corrupti quos,91,59,13-04-2023 08:04,April 14,yes,2,1,2,5
voluptas velit dolor,94,59,13-04-2023 08:04,April 14,yes,1,1,2,4
harum dolore et,5,60,13-04-2023 08:04,April 14,no,2,1,0,3
quia cupiditate non,8,60,13-04-2023 08:04,April 14,yes,0,1,2,3
inventore architecto temporibus,13,60,13-04-2023 08:04,April 14,no,5,1,0,6
doloremque sapiente rerum,14,60,13-04-2023 08:04,April 14,no,6,1,0,7
omnis quasi ipsa,21,60,13-04-2023 08:04,April 14,yes,2,1,2,5
molestias expedita rerum,22,60,13-04-2023 08:04,April 14,yes,1,1,2,4
sed quis debitis,24,60,13-04-2023 08:04,April 14,no,3,1,0,4
consectetur non est,33,60,13-04-2023 08:04,April 14,yes,1,1,2,4
a quisquam atque,36,60,13-04-2023 08:04,April 14,no,2,1,0,3
ea itaque sit,39,60,13-04-2023 08:04,April 14,no,4,1,0,5
repellat ea et,40,60,13-04-2023 08:04,April 14,yes,2,1,2,5
maxime iusto quia,41,60,13-04-2023 08:04,April 14,yes,1,1,2,4
ipsum ut sed,48,60,13-04-2023 08:04,April 14,no,2,1,0,3
et aliquam sit,54,60,13-04-2023 08:04,April 14,yes,0,1,2,3
illum aut nostrum,55,60,13-04-2023 08:04,April 14,no,5,1,0,6
ad eveniet esse,57,60,13-04-2023 08:04,April 14,no,6,1,0,7
itaque tempore rem,61,60,13-04-2023 08:04,April 14,yes,2,1,2,5
quod illo illum,62,60,13-04-2023 08:04,April 14,yes,1,1,2,4
omnis necessitatibus earum,63,60,13-04-2023 08:04,April 14,no,3,1,0,4
tenetur animi ipsum,65,60,13-04-2023 08:04,April 14,yes,1,1,2,4
dicta et natus,66,60,13-04-2023 08:04,April 14,no,2,1,0,3
tempore sed voluptatibus,67,60,13-04-2023 08:04,April 14,no,4,1,0,5
provident inventore distinctio,70,60,13-04-2023 08:04,April 14,yes,2,1,2,5
in optio inventore,71,60,13-04-2023 08:04,April 14,yes,1,1,2,4
laboriosam esse fugit,72,60,13-04-2023 08:04,April 14,no,2,1,0,3
totam nihil voluptate,75,60,13-04-2023 08:04,April 14,yes,0,1,2,3
aut beatae accusamus,76,60,13-04-2023 08:04,April 14,no,5,1,0,6
dolores sit quia,78,60,13-04-2023 08:04,April 14,no,6,1,0,7
dolore quisquam quia,91,60,13-04-2023 08:04,April 14,yes,2,1,2,5
voluptatem commodi quis,95,60,13-04-2023 08:04,April 14,yes,1,1,2,4
unde unde sint,99,60,13-04-2023 08:04,April 14,no,3,1,0,4
est deserunt qui,5,61,13-04-2023 08:04,April 14,yes,1,1,2,4
voluptatem laudantium ex,8,61,13-04-2023 08:04,April 14,no,2,1,0,3
recusandae repudiandae nihil,14,61,13-04-2023 08:04,April 14,no,4,1,0,5
corporis tenetur voluptatem,17,61,13-04-2023 08:04,April 14,yes,2,1,2,5
laudantium ea sunt,21,61,13-04-2023 08:04,April 14,yes,1,1,2,4
ea et et,24,61,13-04-2023 08:04,April 14,no,2,1,0,3
rerum odit quia,31,61,13-04-2023 08:04,April 14,yes,0,1,2,3
laudantium quia cum,36,61,13-04-2023 08:04,April 14,no,5,1,0,6
ut ad quia,39,61,13-04-2023 08:04,April 14,no,6,1,0,7
enim odio et,41,61,13-04-2023 08:04,April 14,yes,2,1,2,5
architecto ut est,54,61,13-04-2023 08:04,April 14,yes,1,1,2,4
quidem beatae vel,56,61,13-04-2023 08:04,April 14,no,3,1,0,4
omnis omnis qui,57,61,13-04-2023 08:04,April 14,yes,1,1,2,4
dolor et ad,63,61,13-04-2023 08:04,April 14,no,2,1,0,3
tempora animi deleniti,66,61,13-04-2023 08:04,April 14,no,4,1,0,5
at et voluptas,67,61,13-04-2023 08:04,April 14,yes,2,1,2,5
quia aut officiis,71,61,13-04-2023 08:04,April 14,yes,1,1,2,4
accusantium autem iure,75,61,13-04-2023 08:04,April 14,no,2,1,0,3
accusantium cupiditate ipsa,76,61,13-04-2023 08:04,April 14,yes,0,1,2,3
odit ut numquam,82,61,13-04-2023 08:04,April 14,no,5,1,0,6
eum omnis eum,91,61,13-04-2023 08:04,April 14,no,6,1,0,7
quaerat exercitationem maxime,93,61,13-04-2023 08:04,April 14,yes,2,1,2,5
soluta eaque vel,97,61,13-04-2023 08:04,April 14,yes,1,1,2,4
qui ut labore,99,61,13-04-2023 08:04,April 14,no,3,1,0,4
autem quia atque,5,62,13-04-2023 08:04,April 14,yes,1,1,2,4
quidem sint voluptas,6,62,13-04-2023 08:04,April 14,no,2,1,0,3
vitae expedita odio,14,62,13-04-2023 08:04,April 14,no,4,1,0,5
totam vel voluptatem,15,62,13-04-2023 08:04,April 14,yes,2,1,2,5
quidem voluptate vero,16,62,13-04-2023 08:04,April 14,yes,1,1,2,4
est dicta aliquam,19,62,13-04-2023 08:04,April 14,no,2,1,0,3
qui consequatur necessitatibus,20,62,13-04-2023 08:04,April 14,yes,0,1,2,3
neque corporis enim,21,62,13-04-2023 08:04,April 14,no,5,1,0,6
error velit delectus,24,62,13-04-2023 08:04,April 14,no,6,1,0,7
reiciendis tempore aut,33,62,13-04-2023 08:04,April 14,yes,2,1,2,5
asperiores aliquam quia,36,62,13-04-2023 08:04,April 14,yes,1,1,2,4
cumque alias omnis,40,62,13-04-2023 08:04,April 14,no,3,1,0,4
esse ut occaecati,41,62,13-04-2023 08:04,April 14,yes,1,1,2,4
architecto quae enim,54,62,13-04-2023 08:04,April 14,no,2,1,0,3
nam deserunt reiciendis,56,62,13-04-2023 08:04,April 14,no,4,1,0,5
maiores necessitatibus sit,57,62,13-04-2023 08:04,April 14,yes,2,1,2,5
occaecati quis quia,60,62,13-04-2023 08:04,April 14,yes,1,1,2,4
voluptate qui voluptates,66,62,13-04-2023 08:04,April 14,no,2,1,0,3
officiis laborum mollitia,67,62,13-04-2023 08:04,April 14,yes,0,1,2,3
nobis ea perferendis,69,62,13-04-2023 08:04,April 14,no,5,1,0,6
atque aut quidem,70,62,13-04-2023 08:04,April 14,no,6,1,0,7
architecto recusandae deserunt,71,62,13-04-2023 08:04,April 14,yes,2,1,2,5
praesentium ab earum,73,62,13-04-2023 08:04,April 14,yes,1,1,2,4
corporis perferendis pariatur,75,62,13-04-2023 08:04,April 14,no,3,1,0,4
quia tempora est,76,62,13-04-2023 08:04,April 14,yes,1,1,2,4
iste dolorem illo,78,62,13-04-2023 08:04,April 14,no,2,1,0,3
sunt necessitatibus dolores,82,62,13-04-2023 08:04,April 14,no,4,1,0,5
soluta iste voluptatibus,91,62,13-04-2023 08:04,April 14,yes,2,1,2,5
quae voluptas ab,96,62,13-04-2023 08:04,April 14,yes,1,1,2,4
non sed ut,98,62,13-04-2023 08:04,April 14,no,2,1,0,3
maiores a ea,99,62,13-04-2023 08:04,April 14,yes,0,1,2,3
autem dolor quia,5,63,13-04-2023 08:04,April 14,no,5,1,0,6
possimus ea aliquid,11,63,13-04-2023 08:04,April 14,no,6,1,0,7
vel fugiat sunt,14,63,13-04-2023 08:04,April 14,yes,2,1,2,5
incidunt est ut,16,63,13-04-2023 08:04,April 14,yes,1,1,2,4
optio eius fuga,17,63,13-04-2023 08:04,April 14,no,3,1,0,4
quae voluptas odit,20,63,13-04-2023 08:04,April 14,yes,1,1,2,4
magni omnis recusandae,21,63,13-04-2023 08:04,April 14,no,2,1,0,3
illo eveniet eius,24,63,13-04-2023 08:04,April 14,no,4,1,0,5
et est ullam,30,63,13-04-2023 08:04,April 14,yes,2,1,2,5
dicta excepturi aspernatur,32,63,13-04-2023 08:04,April 14,yes,1,1,2,4
tempore quisquam officia,33,63,13-04-2023 08:04,April 14,no,2,1,0,3
nihil quia rem,35,63,13-04-2023 08:04,April 14,yes,0,1,2,3
omnis tempora vel,36,63,13-04-2023 08:04,April 14,no,5,1,0,6
atque omnis fugiat,41,63,13-04-2023 08:04,April 14,no,6,1,0,7
velit qui voluptatibus,54,63,13-04-2023 08:04,April 14,yes,2,1,2,5
ullam aliquid sit,57,63,13-04-2023 08:04,April 14,yes,1,1,2,4
corrupti qui enim,66,63,13-04-2023 08:04,April 14,no,3,1,0,4
maxime optio amet,67,63,13-04-2023 08:04,April 14,yes,1,1,2,4
aut et ut,71,63,13-04-2023 08:04,April 14,no,2,1,0,3
occaecati culpa facere,75,63,13-04-2023 08:04,April 14,no,4,1,0,5
dolores eveniet eos,76,63,13-04-2023 08:04,April 14,yes,2,1,2,5
sunt est pariatur,79,63,13-04-2023 08:04,April 14,yes,1,1,2,4
numquam quis reprehenderit,82,63,13-04-2023 08:04,April 14,no,2,1,0,3
exercitationem corporis officia,91,63,13-04-2023 08:04,April 14,yes,0,1,2,3
commodi autem distinctio,94,63,13-04-2023 08:04,April 14,no,5,1,0,6
recusandae debitis rerum,95,63,13-04-2023 08:04,April 14,no,6,1,0,7
ex iusto id,97,63,13-04-2023 08:04,April 14,yes,2,1,2,5
quo et aperiam,3,64,13-04-2023 08:04,April 14,yes,1,1,2,4
ut sint quis,5,64,13-04-2023 08:04,April 14,no,3,1,0,4
molestiae dolor quia,12,64,13-04-2023 08:04,April 14,yes,1,1,2,4
quidem facere et,14,64,13-04-2023 08:04,April 14,no,2,1,0,3
dolorem est eius,17,64,13-04-2023 08:04,April 14,no,4,1,0,5
ut assumenda facere,21,64,13-04-2023 08:04,April 14,yes,2,1,2,5
et tempore qui,24,64,13-04-2023 08:04,April 14,yes,1,1,2,4
qui quia in,30,64,13-04-2023 08:04,April 14,no,2,1,0,3
rem aliquid deserunt,32,64,13-04-2023 08:04,April 14,yes,0,1,2,3
enim qui fugiat,36,64,13-04-2023 08:04,April 14,no,5,1,0,6
ipsa deleniti modi,41,64,13-04-2023 08:04,April 14,no,6,1,0,7
aut rem est,42,64,13-04-2023 08:04,April 14,yes,2,1,2,5
fugiat voluptatibus alias,43,64,13-04-2023 08:04,April 14,yes,1,1,2,4
asperiores dolores eius,46,64,13-04-2023 08:04,April 14,no,3,1,0,4
consequatur illum in,48,64,13-04-2023 08:04,April 14,yes,1,1,2,4
debitis rem non,52,64,13-04-2023 08:04,April 14,no,2,1,0,3
